,Followinf Count,Followers Count,Total Tweets,Retweet Count,Tweet Text
1784,754,481,72037,46,"#RichaChadha
#BoycottBollywood 
#ऊना_कांड_याद_है 
#Gujarat #GujaratElections2022 #GujaratElections #GujaratAssemblyPolls 
#Pappu #BharatJodaYatra #BharatTodoYatra 

Then &amp; Now. 
The MaN Of Universe!💪💪
#NarendraModi https://t.co/Gct6GsJLan"
1785,15,64,143,0,"Let's know the ground reality of Gujarat

@MITWPUOfficial
#GujaratElections2022 #Gujarat #GujaratElections #GujaratAssemblyPolls https://t.co/mB5YWBWiZD"
1786,2479,2375,49808,0,@softgrowl If BJP's wins especially with #MorbiTragedy it's not that citizens voted but yes a EVM engineered yes a double engine won #Gujarat #GujaratModel #GujaratAssemblyPolls #BJPfails #BJP4Gujarat
1787,8231,14536,295190,4,"Sharing some pictures of Shining India's #survey team surveying the #Gujarat assembly elections.
#ShiningIndiaSurvey #GujaratPoll #GujaratAssemblyPolls
#GujaratElections #OpinionPoll https://t.co/aNnWgbU9kv"
1788,8231,14536,295190,4,"Sharing some glimpses from the Shining India Survey #Gujarat Election 2022.
#ShiningIndiaSurvey #GujaratPoll #GujaratAssemblyPolls 
#GujaratElections #OpinionPoll https://t.co/2DuRBmKr4y"
1789,8231,14536,295190,11,"Sharing some glimpses from the Shining India Survey #Gujarat Election 2022.
#ShiningIndiaSurvey #GujaratPoll #GujaratAssemblyPolls 
#GujaratElections #OpinionPoll https://t.co/XaqDOqHQDP"
1790,142,16,1121,16,"Arvind Kejriwal somehow gathered thousands of people in Narendra Modi Stadium. Next what happen can blow up your mind😛

My story
👇
#GujaratElection2022
#GujaratAssemblyPolls 
#ArvindKejriwal https://t.co/xk4LRZSVYU"
1791,517,103,715,1,"@_garrywalia #GujaratAssemblyPolls projection:
#BJP: 40
#Congress: 40
#AAP: 90
Others: 12"
1792,54,15200,223345,0,"Gujarat Election 2022: 21% candidates in first phase have criminal charges, 13 % face serious cases; AAP tops list
#GujaratElection2022 #GujaratAssemblyPolls 
https://t.co/r82nbcMxbK"
1793,361,164,5712,1,"#GujaratAssemblyPolls

#AIMIM SUPREMO BARRISTER ASADUDDIN OWAISI AGGRESSIVE AT GODHRA ELECTION PUBLIC MEETING https://t.co/qUVxUnPDlK"
1794,460,914,593242,2,"#Congress Has Destroyed #Gujarat And Entire Country, Says #PMModi 

Watch Video: https://t.co/0bIaxKM3iE 

#GujaratElections #GujaratAssemblyPolls #GujaratElections2022 #BJP #NarendraModi https://t.co/a9NyJE9AbT"
1795,1725,762,26308,1,"Watch Pradeep Bhandari Live &amp; Exclusive from Bhadrakali Mandir in Ahmedabad : 

https://t.co/m65bGtcdJ7

#GujaratElections #GujaratAssemblyPolls @pradip103 @JMukadma @IndiaNews_itv"
1796,2,18,2033,1,"#Gujarat
#GujaratElection2022
#GujaratElections
#GujaratElections2022
#GujaratAssemblyPolls
#GujaratModel
#Pappu #BharatJodoYatra
#BharatTodoYatra
#Sikh
#SikhsAgainstKhalistan
#BJP 
[ #CongressAaveChe
Ghanta 🔔]
Well Explained: The difference between 1984 and 2002 https://t.co/qNSEGwpVLK"
1797,261,88775,30961,0,"'Gujarat cannot be dictated like any other state elections.' - 

Watch Pradeep Bhandari Live &amp; Exclusive on the @JMukadma debate : 

https://t.co/m65bGtcdJ7

#GujaratAssemblyPolls 
@pradip103 @IndiaNews_itv"
1798,43,29,4776,6,"Real face of #GujaratModel

#Election2022 #GujaratElections    #GujaratElections2022    #GujaratAssemblyPolls    #Gujarat_Boycott_BJP #गोधरा_कांड_BJP_की_देन https://t.co/zdQKYrsktW"
1799,696,671,31030,15,"Would open a hospital only in Muslim-dominated area if elected and not in Hindu pre-dominant area ! 

Video by #Congress MLA Indrajit Parmar made viral

https://t.co/xWQvur62qY 

#GujaratAssemblyPolls #Gujarat 
#AssemblyElections2022 #AntiHinduCongress https://t.co/FKeYZYKcHj"
1800,1854,4247,453769,1,"Gujarat was on the brink of a severe water crisis

Watch this short 2.18 minute video to know how Modi, who was the CM of #Gujarat then, turned the tide with his vision, focus and determination

#GujaratElection2022 #GujaratModel #GujaratElections2022 #GujaratAssemblyPolls https://t.co/kLiSKoqRh4"
1801,2731,469,20544,12,"Instead of womens, rapists of women are being worshipped in this country: @ShayarImran 

#GujaratAssemblyPolls #ImranPratapgarhi @INCGujarat @INCMinority #GujaratElection2022 #bilkisbanocase https://t.co/mVMww2J6Kh"
1802,2694,269,17037,0,"@BJP4Gujarat Nothing to show from the #GujaratModel even after 25+ years &amp; so very  desperate for some validation from the ""white man"" #BJPFailsIndia #GujaratAssemblyPolls"
1803,2731,469,20544,11,"Congress govt will be formed on Dec 08 in Gujarat ✋
It's fight btw bjp + AIMIM+ aap vs congress 🤚
N
This time no b team can help bjp. Congress is coming.
#CongressAaveChe #CongressforGujarat #GujaratAssemblyPolls #GujaratElection2022 https://t.co/mz4VCHKbC2"
1804,481,17204,63964,30,@iScrew's account has been withheld in India in response to a legal demand. Learn more.
1805,292,440,19027,0,@knpnayyar @nitinagarwalINC WHAT A SIMILARITY !! MAY BE REASON TO AVOID HIMACHAL &amp; #Gujarat. 🤪😂 #GujaratAssemblyPolls #GujaratElections  @INCIndia @republic @SudarshanNewsTV @BJP4India
1806,151,16,6554,1,@Polytikles @AbhinandanSekhr @BeechBazar Eye-opener for those going to vote #GujaratAssemblyPolls
1807,72,235,6145,0,"The biggest offer of the season

#GujaratAssemblyPolls #GujaratElections https://t.co/47bySZHXts"
1808,900,2076997,679058,0,"#FPNews
#GujaratAssemblyPolls 2022 is all about deciding state's destiny for next 25 years: #PMModi 
#GujaratElections #GujaratElections2022 #BJP #BJPGujarat 

https://t.co/rp86os4Lo7"
1809,446,14731,172802,0,"Prime Minister @narendramodi said the upcoming Assembly election in Gujarat is all about deciding the state's destiny for the next 25 years.

#Gujarat #GujaratElection2022 #GujaratAssemblyPolls #AssemblyElections2022 #NarendraModi 
https://t.co/g9HxE1xSA5"
1810,261,33,1601,14,"#GujaratElections2022 Opinion Poll

Total 182 Seats :-

 ▪️BJP      102
 ▪️INC       73
 ▪️AAP      03
 ▪️SP         01
 ▪️BTP       01
 ▪️NCP      01
 ▪️OTH      01

#GujaratAssemblyPolls"
1811,169,686009,228921,0,"#MiddayNews |

Instead of cursing #Congress, #PMModi should speak about #BJP's 'misrule' in #Gujarat: #MallikarjunKharge 

#GujaratAssemblyPolls #GujaratElections2022 #GujaratElections 

https://t.co/JLUGmqkiwe"
1812,347,23,109,0,"Inflation is taxation without legislation-
Milton Friedman 
#Gujarat 
#GujaratElections2022    
#GujaratAssemblyPolls  
#OnlyAAP 
#GujaratElections   
#MCDElections2022
#Elections2022
#McdMeBhiKejriwal 
#AamAadmiParty https://t.co/IPEEx2J5zI"
1813,916,106,5876,14,Oh the chaos that is elections … oh the chaos that is the politics behind it! #GujaratElections2022 #GujaratAssemblyPolls
1814,1746,1715,62852,0,"And it was in response to @navikakumar's question. In fact, she leads the GodiMedia drive to promote #Kejriwal. 
Her expression after Motabhai's response show the ""efforts"" #GodiMedia putting in to sell #AAP in #GujaratAssemblyPolls https://t.co/Svh5tTydsA"
1815,1,1,26,0,Media asked Asaduddin Owaisi What would you say on Kejriwal -the lallantop owaisi interview @asadowaisi #GujaratAssemblyPolls #GujratElection2022 #GujratElection @ArvindKejriwal https://t.co/qnzgZSdH1X
1816,323,517,39188,1,"I will be LIVE on @MirrorNow TV at 7:30 p.m. today on the Gujarat Elections 

#GujaratElections2022 #GujaratAssemblyPolls https://t.co/SjjiLHz3bs"
1817,2093,1555,7808,0,"@INCGujarat @AAPGujarat  who need to win this Poll . 

#wednesdaynetflix #GujaratElections2022 #GujaratAssemblyPolls https://t.co/tA5j9UFgtS"
1818,288,50,706,0,"@aaipbrairport @AAI_Official @aairedwr @Officejmscindia @JM_Scindia i don't understand the reason for this expense when there isn't a Single Flight Operational? 

#GujaratElections2022 
#GujaratElections 
#GujaratAssemblyPolls"
1819,2399,2407,191436,0,"Shamless @ArvindKejriwal 

#GujaratElections2022 #Gujarat #GujaratAssemblyPolls #GujaratElection2022 https://t.co/K2G6O6nZWj"
1820,814,854,25404,0,"Once upon a time, saheb rightly said about #GujaratAssemblyPolls &amp; #NarendraModi. He knew it. 🎉🎉🎉 #India @BJP4Gujarat @BJP4India https://t.co/RhzbUHCJb2"
1821,2,4671,16452,0,"Problem Of Plenty For #MuslimVoters

In the upcoming #GujaratAssemblyPolls, only a handful Muslim candidates have been fielded by major political parties. Congress has given tickets to six, AAP to three and AIMIM to 13 contestants.

#VibesofIndia
https://t.co/9pCa43qdcf"
1822,116,172,6838,0,@news24tvchannel @hanumanbeniwal you are right. CM #snoopgate se bante hain.. @narendramodi se poochiye #Gujarat #GujaratElections #GujaratAssemblyPolls #GujaratModel
1823,232,418,117536,2,"#FIFAWorldCup   
#FIFAWorldCupQatar2022
#Gujarat
#GujaratElections   
#GujaratAssemblyPolls   
#BoycottBollywood
#pappu
#BharatJodoYatra

But for the @_sayema,@RanaAyyub &amp; @khanumarfa @_sabanaqvi
 it's their Freedom of Choice to take those lashes
Religion of Peace https://t.co/UWYms29dwn"
1824,1022,710,2683,0,Honest request to all government employees ✅🙏🙏 fari var paper leak thata bachava and imandar rajniti mate #એક_મોકો_કેજરીવાલને #એક_મોકો_આપને #GujaratAssemblyPolls #GujaratElections #badlaavnoaayvovakhat https://t.co/MzZvVdp1Sk
1825,129,8671755,1159647,0,"With phase 1 voting a week away, Gujarat election campaign in full swing

Track updates https://t.co/cdX7dl4nt0

#ElectionsWithHT #GujaratAssemblyPolls https://t.co/jz2eYjkPBQ"
1826,399,766,3960,0,"Which political party will win Gujarat Election - 2022.

@BJP4India @INCIndia @AamAadmiParty 

#GujaratElections2022       #GujaratAssemblyPolls       #GujaratElections2022"
1827,894,28832,266761,0,"#Jamnagar South constituency is scheduled to go to polls on the first phase of Gujarat Assembly election on December 1.
#GujaratAssemblyPolls #GujaratElections2022 #Decision2022 #JamnagarSouth 

https://t.co/7UPgRnx9oM"
1828,40308,43231,1631109,1,"#Congress is model of nepotism, casteism, sectarianism and vote bank politics: PM #NarendraModi at rally in poll-bound #Gujarat

#GujaratElections2022 #GujaratElections #AssemblyElections2022 #GujaratAssemblyPolls 

https://t.co/YDOSOQCb7s https://t.co/cOSxnAqSZ7"
1829,595,322,3338,0,"Congress hasn't governed Gujarat in the last 27 years. 

Still.. Modi, Kejriwal &amp; Owaisi are targeting  Congress in Gujarat.

All 3 of them get their script from RSS.

#GujaratElections2022
#GujaratElections #GujaratAssemblyPolls #Gujaratpolitics #Gujrat_Boycott_BJP"
1830,613,35665,342320,0,"#GujaratAssemblyPolls: #AAP promises benefits worth Rs 30,000 per month if voted to power; watch video
#GujaratElections2022 #GujaratElections #AamAadmiParty 
@raghav_chadha @AamAadmiParty 

https://t.co/0oH2y7X7Ks"
1831,54,120,19317,7,"""Dry Gujarat"" is a Great JUMLA 

BJP's formula in #GujaratElections   
Liquor at the Door in #DryGujarat 

BJP's old formula of winning votes by intoxicating people, be it in the name of religion or alcohol

#Gujrat_Boycott_BJP
#ModiDisasterForIndia @narendramodi jumlebaj https://t.co/Cpgxn3iwn3"
1832,179,1813,25433,130,"From the TV news studios to the political battlefield, watch AAP's CM face for Gujarat, @isudan_gadhvi, in conversation with @RahulKanwal on #JabWeMet, tonight at 8, only on India Today TV. #GujaratElections #GujaratElections2022 #Promo https://t.co/CYzmi4f446"
1833,246,335,36830,1,"AAP National Convenor and Delhi Chief Minister will be in Gujarat on the 26th, 27th and 28th of November.  

#GujaratElections2022
#GujaratElections"
1834,1796,2003,25739,0,Let’s listen to #Gujarat people..!! #GujaratElections #GujaratElections2022 https://t.co/GhzOg5nTOF
1835,41263,46294,537231,117,"#GujaratElections 

In the year 2017, when BJP released its menifesto, promised to eradicate casteism but like any other promise this too seemed false and ignored!

Now in the village of Sankad, a temple has two seperate doors for UC and SC/ST.

Stay w me

https://t.co/4vqN74Sgtb"
1836,166,167,1900,5,"Vote ! It's Your Duty 

#VoteKarGujarat 
#ABVPGujarat 
#GujaratElections #Gujarat https://t.co/qBCsff0kgk"
1837,3042,984,9945,8,"""Dry Gujarat"" is a Great JUMLA 

BJP's formula in #GujaratElections
Liquor at the Door in #DryGujarat 

BJP's old formula of winning votes by intoxicating people, be it in the name of religion or alcohol

#Gujrat_Boycott_BJP
#ModiDisasterForIndia https://t.co/wHZKd8Ub8h"
1838,7,18,789,2,"I am shocked. @ArvindKejriwal 
#GujaratElections https://t.co/ToA5wR90XQ"
1839,648,37,1053,33,"""चुनाव का महीना है मच गया शोर
फिर आया है time to choose...
Who Will Screw Us More""

Yes it is that time of the year again 

#GujaratElections #Election2022 https://t.co/iWQsSrtP6S"
1840,165,112,982,147,"Amreli Vidhansabha

Aap - 43%
Congress - 29%
Bjp - 25%
Other - 3%

#GujaratElections2022 #GujaratElections"
1841,1029,385,51625,157,"AAP Gujarat Face #Exclusive | We don't know politics, we only know how to work for people, says @isudan_gadhvi 

Watch #JabWeMet with @rahulkanwal |  #GujaratElections #GujaratElections2022 https://t.co/dKJ2qGKIwx"
1842,248,4134,4172,20,"Nothing is more satisfying than interacting with farmers to understsnd their problems, &amp; learn from their success stories. Drove tractor after a long time. Jaspal allowed me to use his tractor, &amp; it reminded me of past memories in Indore. 
#GujaratElections https://t.co/RaEXx8v9Ma"
1843,195,175,14206,29,"Establishing the Hindu Rashtra is the only solution to the such menace.

#GujaratElections #NIA #TerrorFunding"
1844,1090,821,143329,1,"@ANI Why is there a CCTV in jail? 😳😵‍💫
And this man aspires to be CM of Gujarat 

Hope Gujaratis take note of this dimwit before casting their precious votes 🤦🏻‍♀️

#SatyendraJain
#GujaratElections 
#GujaratElections2022"
1845,5,0,15,2,"Maharashtra Deputy Chief Minister Devendra Fadnavis and Assam Chief Minister Himanta Biswa Sarma will address rallies for the BJP in Gujarat 
as parties have intensified campaigns in the state which votes on December 1
@AAPGujarat
#MoodOfGujarat #GujaratElections"
1846,1940,410,13316,3,"Campaigning in #GujaratElections past 2 days. 

Addressed various corner meetings and few road shows in support of @INCGujarat candidate @Imran_khedawala representing the Jamalpur-Khadia constituency in Gujrat.

#GujaratElections2022 https://t.co/18t6lIThIZ"
1847,15,17625773,1044515,0,"""I am 76 years old and have been an MLA for 32 years. I think both Congress and AAP will lose their deposit in the upcoming #GujaratElections"": BJP Candidate Yogesh Patel 

NDTV's Sanket Upadhyay reports 

#ElectionsWithNDTV https://t.co/yJLM3u3RBQ"
1848,121,377,6106,0,"@WWWASurat @aaistvairport @AAI_Official @MoCA_GoI Hundreds of tweets by local leaders for self appraisal. All wahwahi tweets of  @aaistvairport, are liked by @BoghawalaHemali but no one ask why #Surat  suffering from infra delayed and reduced flights.
#GujaratElections2022 
#GujaratElections 
@JM_Scindia"
1849,157,565,157942,2,"Received and greeted union minister of I&amp;B, youth affairs and sports Shri @ianuragthakur Ji at Surat Airport, 

#GujaratElections #BJP4Gujarat #ભરોસાનીભાજપસરકાર https://t.co/sfDvcS7RRA"
1850,2103,1652,5982,1,"BJP focuses on #Saurashtra #SouthGujarat. PM to address 15 rallies between nov 23-28 covering 89 constituencies #Gujaratelections @NewIndianXpress   

https://t.co/5ZHOxTKIuL"
